"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"745","RT @lilsamy19: @Mr_SherifGaber @hrw  @UNHumanRights @elonmusk save him Ì†ΩÌ∏¢",FALSE,0,NA,2018-10-05 22:36:26,FALSE,NA,"1048341167203667968",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","patriciamonach",3,TRUE,FALSE,NA,NA
"746","...btw: I take cash, @elonmusk... https://t.co/kV44nV6K6H",FALSE,0,"chadmath",2018-10-05 22:36:25,FALSE,"1048340896192716800","1048341162862436352","81293985","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","chadmath",0,FALSE,FALSE,NA,NA
"747","Tesla Model 3, Full clear bra and ceramic coating package. Love these things! @elonmusk @Tesla https://t.co/6VN7ZWrq3V",FALSE,1,NA,2018-10-05 22:36:24,FALSE,NA,"1048341158542417920",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PerksAutoCare",0,FALSE,FALSE,NA,NA
"748","RT @jchervinsky: Dear @elonmusk,

We know you care deeply about advancing the world's transition to sustainable energy.

An untold amount o‚Ä¶",FALSE,0,NA,2018-10-05 22:36:19,FALSE,NA,"1048341141328998401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","seemplez",147,TRUE,FALSE,NA,NA
"749","Attitude secured
#TSLA #TSLAQ #ElonMusk 

https://t.co/bTcoVyOIBk",FALSE,0,NA,2018-10-05 22:36:16,FALSE,NA,"1048341125944098816",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GrahamMillerCFP",0,FALSE,FALSE,NA,NA
"750","RT @jchervinsky: Dear @elonmusk,

We know you care deeply about advancing the world's transition to sustainable energy.

An untold amount o‚Ä¶",FALSE,0,NA,2018-10-05 22:36:10,FALSE,NA,"1048341100061065217",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","withego",147,TRUE,FALSE,NA,NA
"751","Everything we're seeing with @elonmusk is not caused by him being some sort of eccentric genius. It's caused by $15‚Ä¶ https://t.co/yQVCCwN65e",FALSE,38,NA,2018-10-05 22:36:02,TRUE,NA,"1048341069174382592",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GatorInvestor",6,FALSE,FALSE,NA,NA
"752","@elonmusk Sorry for the injustice dealt toward Tesla in the Nasdaq. Keep your chin up, the worst should be behind u‚Ä¶ https://t.co/GSm1fStbhZ",FALSE,0,"elonmusk",2018-10-05 22:36:01,TRUE,NA,"1048341065709899777","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mysteryoftime",0,FALSE,FALSE,NA,NA
"753","@elonmusk check this out. @regoapps made an app for Teslas https://t.co/fmrnZEBtgs",FALSE,0,"elonmusk",2018-10-05 22:35:57,FALSE,NA,"1048341047821123584","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Its_Michael9",0,FALSE,FALSE,NA,NA
"754","@matettore @danheld @jchervinsky @elonmusk Well, there is. The Fed wins hands down. It could run its own version of‚Ä¶ https://t.co/JkymIi98GN",FALSE,1,"matettore",2018-10-05 22:35:41,TRUE,"1048339061188964352","1048340979332407296","26136027","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","prestonjbyrne",0,FALSE,FALSE,NA,NA
"755","@elonmusk @FCalciu @derekGUMB @Scobleizer @Tesla @SEC_Enforcement People who short or long sale, risk their capital‚Ä¶ https://t.co/K8lKHxfwhX",FALSE,0,"elonmusk",2018-10-05 22:35:35,TRUE,"1047979709898735617","1048340955819114496","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoFinancier",1,FALSE,FALSE,NA,NA
"756","@elonmusk Congratulations! https://t.co/QpkNh05Wkn",FALSE,0,"elonmusk",2018-10-05 22:34:52,FALSE,"1047943670350020608","1048340773698248704","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","HacXx",0,FALSE,FALSE,NA,NA
"757","Please respond @elonmusk this would be healthy for the markets and smartish short sellers. We can all detach from t‚Ä¶ https://t.co/fBKJ0z9nlb",FALSE,0,NA,2018-10-05 22:34:49,TRUE,NA,"1048340762419712005",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","greatwhitecapr",0,FALSE,FALSE,NA,NA
"758","RT @RichardKeppler1: Come on @elonmusk - get back on Twitter. 
$TSLAQ $TSLA https://t.co/KvmubtluCu",FALSE,0,NA,2018-10-05 22:34:39,FALSE,NA,"1048340717888651264",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","ThinkTank_Group",2,TRUE,FALSE,NA,NA
"759","So Nintendo sent a sarcastic certificate to @gameinformer after their negative reviews? Thinking about @elonmusk tw‚Ä¶ https://t.co/K64HXNFrMC",FALSE,1,NA,2018-10-05 22:34:32,TRUE,NA,"1048340689212387328",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cusman78",0,FALSE,FALSE,NA,NA
"760","@Mr_SherifGaber @hrw  @UNHumanRights @elonmusk save him Ì†ΩÌ∏¢",FALSE,19,"Mr_SherifGaber",2018-10-05 22:33:59,FALSE,"1048340067138359297","1048340550565416960","3346136991","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","lilsamy19",3,FALSE,FALSE,NA,NA
"761","@elonmusk @iavor Actually not bad to get more shares during the dip",FALSE,1,"elonmusk",2018-10-05 22:33:27,FALSE,"1047960924051525632","1048340419245830144","44196397","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","garfieldking",0,FALSE,FALSE,NA,NA
"762","@option_snipper based solely on his SEC twit I can see you point, but @elonmusk defi. not narcissistic, you must lo‚Ä¶ https://t.co/F10yWdSZoG",FALSE,0,"option_snipper",2018-10-05 22:33:25,TRUE,"1048332365897129989","1048340410265886720","2806294664","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","GunGermSteel",0,FALSE,FALSE,NA,NA
"763","@mmandrik99 @JimmyKulaga @elonmusk Scam",FALSE,1,"mmandrik99",2018-10-05 22:33:21,FALSE,"1048268778063220737","1048340393547505667","711646333472534529","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","kawataxi",0,FALSE,FALSE,NA,NA
"764","@elonmusk @FCalciu @derekGUMB @Scobleizer @Tesla @SEC_Enforcement Just like saying long buyers are pumping up the m‚Ä¶ https://t.co/zgvZGgt6vb",FALSE,0,"elonmusk",2018-10-05 22:33:17,TRUE,"1047979709898735617","1048340374610202624","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arabianmade",0,FALSE,FALSE,NA,NA
"765","RT @Divinebizkid: @muddywatersre @elonmusk @MebFaber We at @USNewsInvesting would also be happy to moderate this debate, anytime.",FALSE,0,NA,2018-10-05 22:33:13,FALSE,NA,"1048340360731086850",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","muddywatersre",3,TRUE,FALSE,NA,NA
"766","RT @skabooshka: @elonmusk @FCalciu @derekGUMB @Scobleizer @Tesla @SEC_Enforcement We‚Äôre not shorting your stock. We‚Äôre more like ... invest‚Ä¶",FALSE,0,NA,2018-10-05 22:33:08,FALSE,NA,"1048340336240709638",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JEMark1",58,TRUE,FALSE,NA,NA
"767","Hey @Tesla longs and @elonmusk, you guys should want shorts in the stock.

A reminder below:

https://t.co/sW0Sz5WlWL",FALSE,1,NA,2018-10-05 22:32:56,FALSE,NA,"1048340287700029440",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","gabebassin",0,FALSE,FALSE,NA,NA
"768","RT @arthurtindsley: @Tesla @AdamDandy @elonmusk why so much longer for the UK? Ì†ºÌ∑¨Ì†ºÌ∑ß I thought you were taking out the autopilot updates for n‚Ä¶",FALSE,0,NA,2018-10-05 22:32:52,FALSE,NA,"1048340270096560130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AdamDandy",1,TRUE,FALSE,NA,NA
"769","@jchervinsky @elonmusk Thanks for waving the flag for crypto in general here!Ì†ΩÌπè But don‚Äôt you think that bitcoin wit‚Ä¶ https://t.co/xWVQbpQUVC",FALSE,4,"jchervinsky",2018-10-05 22:32:51,TRUE,"1048213014904799233","1048340267928080385","47003920","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","FoxtrottBem",0,FALSE,FALSE,NA,NA
"770","RT @muddywatersre: @elonmusk @FCalciu @derekGUMB @Scobleizer @Tesla @SEC_Enforcement . @elonmusk I'm re-upping this offer. We could debate‚Ä¶",FALSE,0,NA,2018-10-05 22:32:50,FALSE,NA,"1048340263041716224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wheatpond",32,TRUE,FALSE,NA,NA
"771","RT @muddywatersre: @elonmusk @FCalciu @derekGUMB @Scobleizer @Tesla @SEC_Enforcement Care for a public debate on the merits of short sellin‚Ä¶",FALSE,0,NA,2018-10-05 22:32:49,FALSE,NA,"1048340257308065792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","wheatpond",38,TRUE,FALSE,NA,NA
"772","RT @Scobleizer: @elonmusk @Tesla People hate having the truth of their sins pointed out to them. 

What I like about you is you make my inn‚Ä¶",FALSE,0,NA,2018-10-05 22:32:36,FALSE,NA,"1048340205344890880",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","RchstrMN",23,TRUE,FALSE,NA,NA
"773","We love @elonmusk starts tweeting and seems enjoying Ì†ºÌºùÌ†ºÌºùÌ†ºÌºùÌ†ºÌºùÌ†ΩÌ¥•Ì†ΩÌ¥•‚ö°Ô∏è‚ö°Ô∏è #super #genius #twitter #artist #goelon #teamelon‚Ä¶ https://t.co/MqdoHPn4mj",FALSE,0,NA,2018-10-05 22:32:27,TRUE,NA,"1048340166388011008",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Octopus11271",0,FALSE,FALSE,NA,NA
"774","@elonmusk Make a Tesla truck!",FALSE,0,"elonmusk",2018-10-05 22:32:27,FALSE,NA,"1048340165981294594","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DaScrump",0,FALSE,FALSE,NA,NA
"775","Much like yourself https://t.co/qvyc0HyzcH",FALSE,5,NA,2018-10-05 22:32:23,FALSE,NA,"1048340150470823937",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","agirlcalledlina",0,FALSE,FALSE,NA,NA
"776","https://t.co/yBjXz6ByLr Ì†ΩÌ±èÌ†ºÌøΩ @elonmusk this is awesome",FALSE,0,NA,2018-10-05 22:32:11,FALSE,NA,"1048340100009136129",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","JustinIdrovo1",0,FALSE,FALSE,NA,NA
"777","If #ElonMusk leaves #Tesla, will it",FALSE,0,NA,2018-10-05 22:32:08,FALSE,NA,"1048340084762660864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","alinawab",0,FALSE,FALSE,NA,NA
"778","@RobertAuers @josefcalvino @ValueAnalyst1 @elonmusk @cyber_wolf35 Anyone who wants Tesla and Elon to succeed and do‚Ä¶ https://t.co/Qa41hPXXLi",FALSE,1,"RobertAuers",2018-10-05 22:31:58,TRUE,"1048324295288672257","1048340043398631431","3237849190","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Kaih042018",0,FALSE,FALSE,NA,NA
"779","@TilmanWinkler @allkiddingasid1 @mcrobr @elonmusk If you knew anyone who made that much money you‚Äôd know the fact t‚Ä¶ https://t.co/QiVeka6s4s",FALSE,0,"TilmanWinkler",2018-10-05 22:31:52,TRUE,"1048339247093219329","1048340018702557184","390936754","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Bobocr1",0,FALSE,FALSE,NA,NA
"780","@ojspraytan @elonmusk @ValueAnalyst1 @ElectrekCo @Gfilche @TeslaPodcast He only said he considered to take the company private.",FALSE,0,"ojspraytan",2018-10-05 22:31:41,FALSE,"1048337155700023296","1048339972317540352","823706912348917769","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","1BANARDNARD1",0,FALSE,FALSE,NA,NA
"781","@elonmusk @martyeuler @MebFaber Watch out shorts, he‚Äôs loaded",FALSE,0,"elonmusk",2018-10-05 22:31:34,FALSE,"1048251418233073664","1048339943599177729","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dreiscaucasian",0,FALSE,FALSE,NA,NA
"782","@Tesla @AdamDandy @elonmusk why so much longer for the UK? Ì†ºÌ∑¨Ì†ºÌ∑ß I thought you were taking out the autopilot updates for now. Ì†æÌ¥ñ",FALSE,1,"Tesla",2018-10-05 22:31:34,FALSE,"1048333859354374144","1048339942689202177","13298072","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","arthurtindsley",1,FALSE,FALSE,NA,NA
"783","@elonmusk The influx of $$ from going public seems great until they handcuff you and take your mojo away.",FALSE,0,"elonmusk",2018-10-05 22:31:32,FALSE,"1047965410392297472","1048339936133484544","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vtdunbars",0,FALSE,FALSE,NA,NA
"784","@elonmusk I can't even get a Tesla in Australia ( the one I had on order for 2 + years)",FALSE,0,"MelanieAmerica4",2018-10-05 22:31:23,FALSE,"1048339682650542080","1048339898657267712","902133942630866944","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MelanieAmerica4",0,FALSE,FALSE,NA,NA
"785","@elonmusk Littering space. Interesting that there's no fear of this debris hitting satellites. No telling what's true and what's a lie.",FALSE,0,"elonmusk",2018-10-05 22:31:06,FALSE,"1048114562694696966","1048339828075421696","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Sep112001",0,FALSE,FALSE,NA,NA
"786","@elonmusk What for?",FALSE,0,"elonmusk",2018-10-05 22:30:32,FALSE,"1048114562694696966","1048339682650542080","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MelanieAmerica4",0,FALSE,FALSE,NA,NA
"787","@elonmusk A bit out of context but i want you to know that  u r a real inspiration been ""following"" ur life for abo‚Ä¶ https://t.co/tjeelA4eum",FALSE,0,"elonmusk",2018-10-05 22:30:28,TRUE,"1048114562694696966","1048339666339024896","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TheNotorious_SS",0,FALSE,FALSE,NA,NA
"788","@TrendTrader007 @elonmusk Serves you right, you and all the rest of the shorts...",FALSE,0,"TrendTrader007",2018-10-05 22:30:24,FALSE,"1047950134976434178","1048339651830767616","2655415370","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","AnthonyPaull1",0,FALSE,FALSE,NA,NA
"789","Only broke countries or companies cry about short selling... https://t.co/BjthRJ92uE",FALSE,1,NA,2018-10-05 22:30:16,FALSE,NA,"1048339618448510977",NA,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>","braincramps",1,FALSE,FALSE,NA,NA
"790","$TSLA 
Short selling incentives negative GDP?...Ì†æÌ¥î...Ì†ΩÌ∏û...Ì†æÌ¥¶‚Äç‚ôÇÔ∏è https://t.co/lRcXjN1c7Z",FALSE,1,NA,2018-10-05 22:30:09,FALSE,NA,"1048339587926392832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DowdEdward",1,FALSE,FALSE,NA,NA
"791","RT @wreddhead: Hello World!!! Stop hatingÌ†ΩÌ∏î Start LovingÌ†ΩÌ∏ò With the #Reddcoin Love button!!!Ì†ºÌæäÌ†ºÌæâ Go #ReddID !!
#crypto #SocialMedia #Facebook #‚Ä¶",FALSE,0,NA,2018-10-05 22:30:02,FALSE,NA,"1048339557777719296",NA,"<a href=""https://twitter.com/gethuel/with_replies"" rel=""nofollow"">huellyhuel</a>","sanamforoughi",3,TRUE,FALSE,NA,NA
"792","@elonmusk Please read this and think about it. https://t.co/lFOQpiwynO",FALSE,1,"elonmusk",2018-10-05 22:29:57,FALSE,NA,"1048339538320355328","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Pepe_AGP",0,FALSE,FALSE,NA,NA
"793","@Tesla @elonmusk / @tesla Is blind spot monitoring only available for full self driving customers *or* cars recent‚Ä¶ https://t.co/f1FcXkuElp",FALSE,1,"Tesla",2018-10-05 22:29:54,TRUE,"1048313784085839874","1048339522478661633","13298072","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","davidNbreslauer",0,FALSE,FALSE,NA,NA
"794","@isufb38 @elonmusk @Tesla @Model3Owners Did you put down any more than the $3500 total deposit?",FALSE,0,"isufb38",2018-10-05 22:29:30,FALSE,"1048267051415064577","1048339422758854658","65489612","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","PlugInFUD",0,FALSE,FALSE,NA,NA
"795","When will you learn to keep your mouth closed, for your own good. https://t.co/i8wLhopZiI",FALSE,1,NA,2018-10-05 22:29:16,FALSE,NA,"1048339363367727104",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BennWaddington",0,FALSE,FALSE,NA,NA
"796","@backlon @elonmusk Oh, you horrible man.",FALSE,0,"backlon",2018-10-05 22:29:15,FALSE,"1048011293028843520","1048339359886233601","1090141","<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","AAxline",0,FALSE,FALSE,NA,NA
"797","RT @jchervinsky: Dear @elonmusk,

We know you care deeply about advancing the world's transition to sustainable energy.

An untold amount o‚Ä¶",FALSE,0,NA,2018-10-05 22:29:11,FALSE,NA,"1048339344778584064",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","CryptoCrest",147,TRUE,FALSE,NA,NA
"798","Hello World!!! Stop hatingÌ†ΩÌ∏î Start LovingÌ†ΩÌ∏ò With the #Reddcoin Love button!!!Ì†ºÌæäÌ†ºÌæâ Go #ReddID !!
#crypto #SocialMedia‚Ä¶ https://t.co/q6wj6leaU7",FALSE,6,NA,2018-10-05 22:29:03,TRUE,NA,"1048339308913025025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","wreddhead",3,FALSE,FALSE,NA,NA
"799","@Bobocr1 @allkiddingasid1 @mcrobr @elonmusk If @elonmusk were out for himself, he‚Äôd simply stop working. He has mor‚Ä¶ https://t.co/iIpXv0IqKx",FALSE,1,"Bobocr1",2018-10-05 22:28:48,TRUE,"1048335832652963844","1048339247093219329","374947789","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","TilmanWinkler",0,FALSE,FALSE,NA,NA
"800","@dHeremans @elonmusk Space Junk https://t.co/TWhNKRMyEN",FALSE,0,"dHeremans",2018-10-05 22:28:48,FALSE,"1048114968518975489","1048339246837374977","179442422","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Moonyrama",0,FALSE,FALSE,NA,NA
"801","@elonmusk Well said",FALSE,0,"elonmusk",2018-10-05 22:28:46,FALSE,"1047965410392297472","1048339240625602568","44196397","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","IsaakWeidman",0,FALSE,FALSE,NA,NA
"802","@LeeJay17s @elonmusk If you haven't already, test drive the Model 3 - First off, it was a blast! It also convinced me to purchase more stock",FALSE,1,"HossRindman",2018-10-05 22:28:43,FALSE,"1048337676775112706","1048339226620841985","375965657","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HossRindman",0,FALSE,FALSE,NA,NA
"803","Just paid $52 to fill my tank of gas. Jealous of all the @Tesla owners. If only @elonmusk would stop tweeting crazi‚Ä¶ https://t.co/l3Yk5BtIoK",FALSE,0,NA,2018-10-05 22:28:41,TRUE,NA,"1048339216600588288",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Sdeezy77",0,FALSE,FALSE,NA,NA
"804","@edwardattah23 @FractalShard1 @elonmusk And it‚Äôs all so magically... accessible!",FALSE,1,"edwardattah23",2018-10-05 22:28:33,FALSE,"1048268024267137025","1048339184832864257","988434653320306688","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","WatsonCinematic",0,FALSE,FALSE,NA,NA
"805","@elonmusk PSTV  - please stop tweeting to vent.",FALSE,0,"elonmusk",2018-10-05 22:28:33,FALSE,"1047943670350020608","1048339183956373510","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AnandShinde101",0,FALSE,FALSE,NA,NA
"806","@mynameistopher @iam_wayneIII @GlassHouseFilms @elonmusk ""less than he promised"" .. did you mean ""doesn't sound like he's done?""",FALSE,0,"mynameistopher",2018-10-05 22:28:28,FALSE,"1048336126904295427","1048339165337677824","28807161","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","a_meta4",0,FALSE,FALSE,NA,NA
"807","@elonmusk u have to be the funniest if not the best down to earth CEO ever",FALSE,0,"elonmusk",2018-10-05 22:28:27,FALSE,NA,"1048339159340015617","44196397","<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","BABY_TAKAHIROjp",0,FALSE,FALSE,NA,NA
"808","@elonmusk @Model3Owners Who said you need a general solution? Just get me to work and back. Stay in the slow lane.‚Ä¶ https://t.co/Es8u03EnjX",FALSE,0,"elonmusk",2018-10-05 22:28:26,TRUE,"1048118186518835200","1048339153845440512","44196397","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ECFontana",0,FALSE,FALSE,NA,NA
"809","@Tesla @elonmusk I keep saying it‚Äôs only a matter of time before car manufacturers start putting cash cans in their‚Ä¶ https://t.co/THsHnoCIp5",FALSE,0,"Tesla",2018-10-05 22:28:20,TRUE,"1048314162584010752","1048339132144111616","13298072","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Mach621",0,FALSE,FALSE,NA,NA
"810","@ThoriumWealth @ArtkoCapital @elonmusk At this point of the Musk news cycle can you really throw out the idea 100%?‚Ä¶ https://t.co/qJ7TfTqsh7",FALSE,1,"ThoriumWealth",2018-10-05 22:28:12,TRUE,"1048338223095853061","1048339094621839360","2599870232","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SonOfUhGunn",0,FALSE,FALSE,NA,NA
"811","@prestonjbyrne @danheld @jchervinsky @elonmusk The biggest problem is there is almost zero way to objectively compa‚Ä¶ https://t.co/bNaBcOjjDO",FALSE,1,"prestonjbyrne",2018-10-05 22:28:04,TRUE,"1048325171478777857","1048339061188964352","151936663","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matettore",0,FALSE,FALSE,NA,NA
"812","Hmmm... Crop Protecting Insects.. How Novel

Bio-Engineering potential threats right up there with AI concerns from‚Ä¶ https://t.co/fjM06LF9qV",FALSE,0,NA,2018-10-05 22:27:59,TRUE,NA,"1048339041371000832",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mysteryoftime",0,FALSE,FALSE,NA,NA
"813","@robmbush @HyperChangeTV @Gfilche @elonmusk The value of his twitter account to Tesla is probably worth $10+ millio‚Ä¶ https://t.co/6ELJoZyJEb",FALSE,0,"robmbush",2018-10-05 22:27:41,TRUE,"1048329893170171904","1048338966255030273","2772466919","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Aventador480",0,FALSE,FALSE,NA,NA
"814","@Tesla @elonmusk Blind spot monitoring only for FSD???
How do you guys explain this? It is a 1. Safety feature, whi‚Ä¶ https://t.co/fhlfg4RBVs",FALSE,0,"Tesla",2018-10-05 22:27:37,TRUE,"1048314903029669889","1048338950736113665","13298072","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Leo_tsv",0,FALSE,FALSE,NA,NA
"815","@elonmusk @nairbv Elon, these people hate you because you're so much smarter than they are that they can't stand it‚Ä¶ https://t.co/joBNPjCFsV",FALSE,0,"elonmusk",2018-10-05 22:27:12,TRUE,"1047993455626997760","1048338844653776896","44196397","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","NerdistExtreme",0,FALSE,FALSE,NA,NA
"816","@elonmusk @FCalciu @derekGUMB @Scobleizer @Tesla @SEC_Enforcement naked short selling is cc : @overstockceo",FALSE,0,"elonmusk",2018-10-05 22:27:12,FALSE,"1047979709898735617","1048338843202715648","44196397","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","inthepixels",0,FALSE,FALSE,NA,NA
"817","RT @AlderLaneeggs: @FlowTraderES @elonmusk @martyeuler @MebFaber Name the date",FALSE,0,NA,2018-10-05 22:27:12,FALSE,NA,"1048338843177340928",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GrimesHoldings",2,TRUE,FALSE,NA,NA
"818","RT @muddywatersre: @elonmusk @MebFaber Elon, I‚Äôd love to debate this and other points on short selling &amp; markets with you. Already three fo‚Ä¶",FALSE,0,NA,2018-10-05 22:27:11,FALSE,NA,"1048338842225467393",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SamAntar",15,TRUE,FALSE,NA,NA
"819","Don‚Äôt own a Tesla but can I refer anyone? https://t.co/U7Y3LF66wf",FALSE,0,NA,2018-10-05 22:27:11,FALSE,NA,"1048338839822061568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","banacer",0,FALSE,FALSE,NA,NA
"820","RT @NaifFCB_: Madrid's trebles in their 113 year history: https://t.co/fWcRnNaO6O",FALSE,0,NA,2018-10-05 22:27:05,FALSE,NA,"1048338817126727685",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoshieBigNose",17,TRUE,FALSE,NA,NA
"821","@superoctet33 @elonmusk Just look at your own statement saying he changed the world.",FALSE,0,"superoctet33",2018-10-05 22:27:04,FALSE,"1047988168341909504","1048338812194246657","2540610564","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","imajorchubby",0,FALSE,FALSE,NA,NA
"822","@elonmusk For Model 3, are you also putting a ‚Äúone wipe‚Äù button for the wipers too? It‚Äôs annoying to go into the wi‚Ä¶ https://t.co/2CIEyG8NbS",FALSE,0,"elonmusk",2018-10-05 22:26:59,TRUE,NA,"1048338790274793479","44196397","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","psYch0steve",0,FALSE,FALSE,NA,NA
