"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"80","Ed-tech is such a hard space to conquer but I loved reading about @Amplify's recent success. @ainsleyoc https://t.co/KjVsX8sUcN",FALSE,2,NA,2018-10-17 18:52:46,FALSE,NA,"1052633535201333250",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","_ShaniceGraves",0,FALSE,FALSE,NA,NA
"81","RT @KinderHavenRm1: #Happiness is taking learning to independent time!  “Look!  I wrote hidden partner number sentences!” @eureka_math  #Ma…",FALSE,0,NA,2018-10-17 17:33:17,FALSE,NA,"1052613530883686400",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","eureka_math",2,TRUE,FALSE,NA,NA
"82","Great article about @amplify from @FastCompany 

https://t.co/XC2qlamgSq",FALSE,0,NA,2018-10-17 16:31:32,FALSE,NA,"1052597993290039297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","annmarieoakley",0,FALSE,FALSE,NA,NA
"83","RT @sarahcgold: After reading about germs and modeling how germs are EVERYWHERE with @amplify. Ss created their germ fighting kit! SO thank…",FALSE,0,NA,2018-10-17 16:30:43,FALSE,NA,"1052597789002276866",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amplify",3,TRUE,FALSE,NA,NA
"84","RT @KinderHavenRm1: #Happiness is taking learning to independent time!  “Look!  I wrote hidden partner number sentences!” @eureka_math  #Ma…",FALSE,0,NA,2018-10-17 16:30:39,FALSE,NA,"1052597772111753220",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amplify",2,TRUE,FALSE,NA,NA
"85","RT @sarahcgold: After reading about germs and modeling how germs are EVERYWHERE with @amplify. Ss created their germ fighting kit! SO thank…",FALSE,0,NA,2018-10-17 16:11:47,FALSE,NA,"1052593021404016640",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","VanceFillingame",3,TRUE,FALSE,NA,NA
"86","#Happiness is taking learning to independent time!  “Look!  I wrote hidden partner number sentences!” @eureka_math… https://t.co/iIAOFgboEZ",FALSE,5,NA,2018-10-17 16:08:38,TRUE,NA,"1052592229615882240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","KinderHavenRm1",2,FALSE,FALSE,NA,NA
"87","After reading about germs and modeling how germs are EVERYWHERE with @amplify. Ss created their germ fighting kit!… https://t.co/A8vrExnamI",FALSE,15,NA,2018-10-17 15:15:35,TRUE,NA,"1052578879792132098",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","sarahcgold",3,FALSE,FALSE,NA,NA
"88","RT @AlishaZ143: First time using @quizizz! Did it #FastandtheCurious @eduprotocols style. Loved that another T had already made a Vision/Li…",FALSE,0,NA,2018-10-17 14:43:46,FALSE,NA,"1052570870621720577",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","eduprotocols",1,TRUE,FALSE,NA,NA
"89","Deep dive into a second chance for @amplify - crossing $100 million in curriculum sales in 2018 @FastCompany… https://t.co/s1zdLGZb0F",FALSE,2,NA,2018-10-17 13:08:29,TRUE,NA,"1052546895141330944",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","boogsarah",0,FALSE,FALSE,NA,NA
"90","RT @AlishaZ143: Staff PD from @amplify. Loved this visual about shift from old school to #ngss. Biggest shifts:
1. Start with real phenomen…",FALSE,0,NA,2018-10-17 12:07:17,FALSE,NA,"1052531490783879171",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AprilBuege",3,TRUE,FALSE,NA,NA
"91","@AlishaZ143 @quizizz @eduprotocols @amplify @jcorippo @stevemcgriff Yes! Rinse and repeat!",FALSE,1,"AlishaZ143",2018-10-17 05:12:42,FALSE,"1052324453437210624","1052427159229407232","3073378728","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","mhebern",0,FALSE,FALSE,NA,NA
"92","Hey @amplify! I just spent hrs drawing/coloring/copying/cutting trees/leaves/ducks. I bet there R many other teache… https://t.co/wH6sxJrbpK",FALSE,4,NA,2018-10-17 03:23:44,TRUE,NA,"1052399738509770753",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","cbenn81080",0,FALSE,FALSE,NA,NA
"93",".@amplify started off a bit shaky, but the company has become a full-fledged educational asset. More from… https://t.co/JhFcOF0ltL",FALSE,0,NA,2018-10-16 23:13:00,TRUE,NA,"1052336638653804546",NA,"<a href=""https://sproutsocial.com"" rel=""nofollow"">Sprout Social</a>","DailyBrew",0,FALSE,FALSE,NA,NA
"94","First time using @quizizz! Did it #FastandtheCurious @eduprotocols style. Loved that another T had already made a V… https://t.co/drdNLWsmRk",FALSE,4,NA,2018-10-16 22:24:35,TRUE,NA,"1052324453437210624",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AlishaZ143",1,FALSE,FALSE,NA,NA
"95","RT @missaannab: D26 students investigating area plots in hopes to figure out what’s happening to the Chalta trees @QNTandL @amplify #Amplif…",FALSE,0,NA,2018-10-16 22:22:33,FALSE,NA,"1052323939798659072",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Chrissy507",3,TRUE,FALSE,NA,NA
"96","@justperfect_jp At least with the current @amplify auth flow. There are several open tickets regarding this that do… https://t.co/3Her9jLZAI",FALSE,0,"kgwebsites",2018-10-16 20:07:59,TRUE,"1052289722356125696","1052290075541745664","3053557133","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kgwebsites",0,FALSE,FALSE,NA,NA
"97","This company @amplify is amazing. Inside @laurenepowell’s big bet on digital curriculum https://t.co/OHD3kS31oG #Education",FALSE,0,NA,2018-10-16 19:33:52,FALSE,NA,"1052281490808045574",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","polymathicman",0,FALSE,FALSE,NA,NA
"98","@amplify Inside Laurene Powell Jobs’s big bet on digital curriculum https://t.co/jrWmjO2I7j",FALSE,0,"amplify",2018-10-16 18:42:48,FALSE,NA,"1052268639976599552","519877122","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iCoach2",0,FALSE,FALSE,NA,NA
"99","More Corporate &amp; non-profit institutions are joining forces to improve #education, #healthcare, #socialissues.… https://t.co/bAGGG3UyOi",FALSE,0,NA,2018-10-16 15:24:59,TRUE,NA,"1052218859036524544",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","amyrochlin",0,FALSE,FALSE,NA,NA
"100","RT @GA_ScienceRodva: Learning about #plateMotion and tsunami formations in our #FuturaInternship to try to design better #TsunamiWarningSys…",FALSE,0,NA,2018-10-16 15:16:50,FALSE,NA,"1052216807178870785",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","GulliverSchools",2,TRUE,FALSE,NA,NA
"101","""@Amplify’s reboot has coincided with the rise of #PersonalizedLearning, a pedagogical approach that seeks to tailo… https://t.co/837N9W79Vp",FALSE,0,NA,2018-10-16 14:26:32,TRUE,NA,"1052204147599130624",NA,"<a href=""http://www.linkedin.com/"" rel=""nofollow"">LinkedIn</a>","kathymagrino",0,FALSE,FALSE,NA,NA
"102","“For teachers who think of science education as oriented around the memorization of facts, the Next Generation stan… https://t.co/vuea2OUQqp",FALSE,2,NA,2018-10-16 14:21:38,TRUE,NA,"1052202912892575750",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","LearnReimagined",0,FALSE,FALSE,NA,NA
"103","RT @GA_ScienceRodva: Learning about #plateMotion and tsunami formations in our #FuturaInternship to try to design better #TsunamiWarningSys…",FALSE,0,NA,2018-10-16 14:01:07,FALSE,NA,"1052197751818215426",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","monica_vincent",2,TRUE,FALSE,NA,NA
"104","Learning about #plateMotion and tsunami formations in our #FuturaInternship to try to design better… https://t.co/AmJXQtIZo8",FALSE,9,NA,2018-10-16 13:45:54,TRUE,NA,"1052193922653532160",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","GA_ScienceRodva",2,FALSE,FALSE,NA,NA
"105","RT @AlishaZ143: Staff PD from @amplify. Loved this visual about shift from old school to #ngss. Biggest shifts:
1. Start with real phenomen…",FALSE,0,NA,2018-10-16 13:44:50,FALSE,NA,"1052193653555322882",NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","BakoJason",3,TRUE,FALSE,NA,NA
"106","RT @GA_ScienceMills: A working model of human body systems breaking down starch and protein @amplify #gslearning https://t.co/ZJECu06vm0",FALSE,0,NA,2018-10-16 11:50:03,FALSE,NA,"1052164767836790790",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MindiJones18",4,TRUE,FALSE,NA,NA
"107","RT @Englishgeek305: Ss were so excited ������ today to find out if their accusations were correct in our “Who Killed #Poe” #quest! #bestdayever…",FALSE,0,NA,2018-10-16 11:49:53,FALSE,NA,"1052164723561652224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MindiJones18",4,TRUE,FALSE,NA,NA
