"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"78","RT @NidzaraS: Leaving @INeLearn @iceindiana A WINNER! Thank you so much! @amplify @Flipgrid @BoomWriter_ @writeabout @emaze_tweets @LiveBin‚Ä¶",FALSE,0,NA,2018-10-12 21:46:03,FALSE,NA,"1050865205960499201",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","miles7_micheal",6,TRUE,FALSE,NA,NA
"79","RT @Ruffin_II: 5th grade students talk ecosystems with Dr. Archer @ArcherEcology We are currently studying ecosytems in class with @amplify‚Ä¶",FALSE,0,NA,2018-10-12 21:09:39,FALSE,NA,"1050856042488324097",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","EBTSOYP",3,TRUE,FALSE,NA,NA
"80","RT @NidzaraS: Leaving @INeLearn @iceindiana A WINNER! Thank you so much! @amplify @Flipgrid @BoomWriter_ @writeabout @emaze_tweets @LiveBin‚Ä¶",FALSE,0,NA,2018-10-12 20:35:39,FALSE,NA,"1050847489639796736",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Screencastify",6,TRUE,FALSE,NA,NA
"81","RT @NidzaraS: Leaving @INeLearn @iceindiana A WINNER! Thank you so much! @amplify @Flipgrid @BoomWriter_ @writeabout @emaze_tweets @LiveBin‚Ä¶",FALSE,0,NA,2018-10-12 20:32:57,FALSE,NA,"1050846808677732354",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iceindiana",6,TRUE,FALSE,NA,NA
"82","RT @NidzaraS: Leaving @INeLearn @iceindiana A WINNER! Thank you so much! @amplify @Flipgrid @BoomWriter_ @writeabout @emaze_tweets @LiveBin‚Ä¶",FALSE,0,NA,2018-10-12 20:13:42,FALSE,NA,"1050841962310320128",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","matthewcallison",6,TRUE,FALSE,NA,NA
"83","RT @NidzaraS: Leaving @INeLearn @iceindiana A WINNER! Thank you so much! @amplify @Flipgrid @BoomWriter_ @writeabout @emaze_tweets @LiveBin‚Ä¶",FALSE,0,NA,2018-10-12 20:11:23,FALSE,NA,"1050841379654402048",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Round3App",6,TRUE,FALSE,NA,NA
"84","RT @iceindiana: Thank you again to all our gold and platinum sponsors! We couldn't do this conference without you!  @amplify @itslearningUS‚Ä¶",FALSE,0,NA,2018-10-12 20:08:04,FALSE,NA,"1050840545030037504",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","DyKnow",2,TRUE,FALSE,NA,NA
"85","Leaving @INeLearn @iceindiana A WINNER! Thank you so much! @amplify @Flipgrid @BoomWriter_ @writeabout‚Ä¶ https://t.co/vpM5QiulPu",FALSE,14,NA,2018-10-12 20:04:20,TRUE,NA,"1050839608089559040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","NidzaraS",6,FALSE,FALSE,NA,NA
"86","Ss were so excited Ì†ΩÌ∏Ü today to find out if their accusations were correct in our ‚ÄúWho Killed #Poe‚Äù #quest!‚Ä¶ https://t.co/quoJ6u4uon",FALSE,16,NA,2018-10-12 20:00:06,TRUE,NA,"1050838539770957824",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Englishgeek305",4,FALSE,FALSE,NA,NA
"87","Thanks @amplify for sponsoring the ICE Conference 2018.  It was amazing!",FALSE,1,NA,2018-10-12 19:44:56,FALSE,NA,"1050834722623016960",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Littlebirdie73",0,FALSE,FALSE,NA,NA
"88","Today, k-207 and k-217 went outside to make observations of our local weather to practice using descriptive weather‚Ä¶ https://t.co/pkFDeKNoP2",FALSE,5,NA,2018-10-12 19:15:36,TRUE,NA,"1050827343672029184",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","weisbordPS159Q",1,FALSE,FALSE,NA,NA
"89","RT @stacieshort: Rockin‚Äô the @amplify hats @iceindiana!! @HALAatCIS #ICEIndiana #INeLearn https://t.co/tVjB7ER7ah",FALSE,0,NA,2018-10-12 19:02:33,FALSE,NA,"1050824059104178176",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iceindiana",1,TRUE,FALSE,NA,NA
"90","RT @Ruffin_II: 5th grade students talk ecosystems with Dr. Archer @ArcherEcology We are currently studying ecosytems in class with @amplify‚Ä¶",FALSE,0,NA,2018-10-12 18:58:52,FALSE,NA,"1050823132779491328",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ArcherEcology",3,TRUE,FALSE,NA,NA
"91","5th grade students talk ecosystems with Dr. Archer @ArcherEcology We are currently studying ecosytems in class with‚Ä¶ https://t.co/C2VEsoWr8e",FALSE,21,NA,2018-10-12 18:55:19,TRUE,NA,"1050822237962625026",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ruffin_II",3,FALSE,FALSE,NA,NA
"92","RT @iceindiana: Thank you again to all our gold and platinum sponsors! We couldn't do this conference without you!  @amplify @itslearningUS‚Ä¶",FALSE,0,NA,2018-10-12 17:52:33,FALSE,NA,"1050806440418521089",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","RochelleABelt",2,TRUE,FALSE,NA,NA
"93","Thank you again to all our gold and platinum sponsors! We couldn't do this conference without you!  @amplify‚Ä¶ https://t.co/XTx4sffih8",FALSE,14,NA,2018-10-12 17:49:59,TRUE,NA,"1050805796148252673",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iceindiana",2,FALSE,FALSE,NA,NA
"94","Reading and spelling cvc words so early in the year! Reviewing some sound spellings from #CKLA in centers.‚Ä¶ https://t.co/Dn1V42i6Dj",FALSE,7,NA,2018-10-12 17:01:43,TRUE,NA,"1050793651587166208",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","cristine_rowe",0,FALSE,FALSE,NA,NA
"95","Rockin‚Äô the @amplify hats @iceindiana!! @HALAatCIS #ICEIndiana #INeLearn https://t.co/tVjB7ER7ah",FALSE,12,NA,2018-10-12 16:58:00,FALSE,NA,"1050792713283620865",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","stacieshort",1,FALSE,FALSE,NA,NA
"96","RT @amplify: It was a standing-room only crowd at our #NSTA18 #Reno session.  Don't worry if you missed it.  There's still time to stop by‚Ä¶",FALSE,0,NA,2018-10-12 13:53:27,FALSE,NA,"1050746272427192320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","MindiJones18",2,TRUE,FALSE,NA,NA
"97","RT @amplify: It was a standing-room only crowd at our #NSTA18 #Reno session.  Don't worry if you missed it.  There's still time to stop by‚Ä¶",FALSE,0,NA,2018-10-12 13:45:19,FALSE,NA,"1050744224855908352",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","PatrickMomsen",2,TRUE,FALSE,NA,NA
"98","RT @GA_ScienceRodva: Using @NASA resources 2 amplify @amplify 's Unit on Plate Motion: 
Check out our class videoÌ†ΩÌ±âLava Layering: Making&amp; Ma‚Ä¶",FALSE,0,NA,2018-10-12 12:30:05,FALSE,NA,"1050725290777997312",NA,"<a href=""https://twitter.com/GIS_Sharer"" rel=""nofollow"">GIS Sharer</a>","GIS_Sharer",2,TRUE,FALSE,NA,NA
"99","RT @GA_ScienceRodva: Using @NASA resources 2 amplify @amplify 's Unit on Plate Motion: 
Check out our class videoÌ†ΩÌ±âLava Layering: Making&amp; Ma‚Ä¶",FALSE,0,NA,2018-10-12 12:24:30,FALSE,NA,"1050723887338725376",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","monica_vincent",2,TRUE,FALSE,NA,NA
"100","RT @apatelphilly: Soo grateful that @CookWissSchool is part of the @amplify pilot through @PHLschools! I know that ALL of our 6th-8th grade‚Ä¶",FALSE,0,NA,2018-10-12 12:23:56,FALSE,NA,"1050723744363307008",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","monica_vincent",1,TRUE,FALSE,NA,NA
"101","We ‚ù§Ô∏è @amplify and thank them for their sponsorship of the #ICEIndiana conference! https://t.co/Ns2vSxEJ0D",FALSE,0,NA,2018-10-12 12:20:02,FALSE,NA,"1050722763529510912",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","iceindiana",0,FALSE,FALSE,NA,NA
"102","RT @Gottscience: Practicing our plant growth movement routine as we learn about plant parts and growth. #kindergartenscientists @PS165Queen‚Ä¶",FALSE,0,NA,2018-10-12 01:20:21,FALSE,NA,"1050556746454974464",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ree1064",2,TRUE,FALSE,NA,NA
"103","@Lpalazzo01 @ShineonSPES @SPESleader @JenSkoblicki @amplify You‚Äôre so creative!",FALSE,2,"Lpalazzo01",2018-10-12 01:07:28,FALSE,"1050486662407573504","1050553505109483520","893644205154873345","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ms_lanie_miller",0,FALSE,FALSE,NA,NA
